ride_id,timestamp,hour,day,weekday,month,is_weekend,zone_id,weather,traffic_level,event_flag,distance_km,duration_min,fare_usd,surge_multiplier,wait_time_min,driver_earnings_usd,cancelled,demand_score,efficiency,peak_hour,congestion_index,cancellation_risk,zone_demand_density,driver_opportunity_score
46835,2023-08-06 09:10:25,9,6,6,8,1,Z13,Clear,Medium,0,3.82,15.9,28.72,1.0,9.8,21.11,0,0.687,7.518,1,0.543,0.05,0.289,1.48
6166,2023-08-06 09:11:38,9,6,6,8,1,Z14,Cloudy,Medium,0,8.57,39.5,103.31,2.28,11.6,80.85,0,1.712,12.055,1,0.78,0.17,1.461,11.932
25048,2023-08-06 09:36:56,9,6,6,8,1,Z12,Rainy,Low,0,8.38,29.6,61.43,2.23,7.8,44.91,0,1.63,7.331,1,0.53,0.13,0.888,9.385
23810,2023-08-06 09:53:20,9,6,6,8,1,Z10,Clear,Medium,0,12.75,59.1,11.71,1.28,9.6,8.83,0,1.403,0.918,1,0.708,0.05,0.94,1.29
11196,2023-08-06 10:00:22,10,6,6,8,1,Z17,Clear,Low,0,3.43,11.1,20.36,1.0,1.0,15.46,0,0.517,5.936,0,0.273,0.05,0.234,7.993
38426,2023-08-06 10:04:30,10,6,6,8,1,Z12,Clear,High,0,10.33,63.5,33.43,1.0,6.9,26.53,0,0.711,3.236,0,0.856,0.05,0.387,2.734
29237,2023-08-06 10:21:59,10,6,6,8,1,Z10,Rainy,Medium,1,12.32,57.5,7.72,1.16,8.0,5.97,0,1.067,0.627,0,0.631,0.13,0.715,0.796
39069,2023-08-06 10:28:50,10,6,6,8,1,Z03,Cloudy,Medium,0,6.72,31.8,19.46,1.0,9.9,15.2,0,0.785,2.896,0,0.566,0.05,0.722,1.205
30381,2023-08-06 10:54:00,10,6,6,8,1,Z14,Clear,Medium,0,6.18,28.3,36.21,1.28,8.2,28.72,0,1.024,5.859,0,0.621,0.05,0.874,3.586
7642,2023-08-06 10:57:06,10,6,6,8,1,Z02,Clear,Medium,0,3.23,17.7,24.09,1.0,7.6,18.9,0,0.576,7.458,0,0.518,0.05,0.437,1.432
21128,2023-08-06 11:02:24,11,6,6,8,1,Z07,Fog,Low,1,6.64,23.2,22.87,1.0,5.8,18.01,0,0.953,3.444,0,0.374,0.05,0.461,2.959
3580,2023-08-06 11:07:06,11,6,6,8,1,Z04,Rainy,High,0,8.62,49.3,19.16,1.0,4.9,14.31,0,0.547,2.223,0,0.819,0.13,0.237,1.597
46516,2023-08-06 11:40:09,11,6,6,8,1,Z07,Clear,Medium,0,6.23,25.9,20.61,1.0,6.3,15.91,0,0.727,3.308,0,0.552,0.05,0.352,1.836
18452,2023-08-06 11:41:34,11,6,6,8,1,Z14,Clear,Medium,0,5.04,24.1,34.04,1.27,9.1,26.17,0,1.209,6.754,0,0.664,0.05,1.032,3.477
28020,2023-08-06 11:58:40,11,6,6,8,1,Z15,Clear,Low,1,10.19,35.3,35.89,1.0,6.9,27.13,0,0.907,3.522,0,0.363,0.05,0.463,3.566
39072,2023-08-06 11:59:40,11,6,6,8,1,Z04,Snow,Medium,0,13.67,58.4,33.84,1.0,7.0,25.17,0,0.825,2.475,0,0.575,0.13,0.358,2.966
20920,2023-08-06 11:59:57,11,6,6,8,1,Z02,Clear,High,0,0.5,2.1,5.0,1.0,8.0,3.67,0,0.881,10.0,0,0.896,0.05,0.668,0.404
9875,2023-08-06 12:07:54,12,6,6,8,1,Z07,Clear,Low,0,5.31,19.6,14.65,1.0,7.6,10.95,0,0.613,2.759,0,0.295,0.05,0.297,0.883
36733,2023-08-06 12:08:31,12,6,6,8,1,Z07,Rainy,Low,1,5.93,21.8,24.33,1.29,5.2,17.52,0,1.13,4.103,0,0.415,0.13,0.547,3.807
22537,2023-08-06 12:10:10,12,6,6,8,1,Z07,Clear,High,1,6.27,37.2,19.27,1.0,9.3,14.94,0,0.806,3.073,0,0.878,0.05,0.39,1.295
36884,2023-08-06 12:22:39,12,6,6,8,1,Z12,Clear,High,0,9.76,59.6,29.65,1.0,9.8,22.76,0,0.666,3.038,0,0.846,0.05,0.363,1.547
16493,2023-08-06 12:45:35,12,6,6,8,1,Z20,Cloudy,Low,0,0.5,2.8,4.07,1.0,5.8,3.01,0,0.569,8.14,0,0.285,0.05,0.329,0.295
30690,2023-08-06 13:05:23,13,6,6,8,1,Z09,Clear,Medium,0,7.05,32.3,7.95,1.0,7.8,6.05,0,0.816,1.128,0,0.573,0.05,0.616,0.633
32109,2023-08-06 13:08:52,13,6,6,8,1,Z15,Clear,High,0,8.17,51.4,30.56,1.0,6.2,23.74,0,0.742,3.741,0,0.864,0.05,0.379,2.841
34408,2023-08-06 13:12:18,13,6,6,8,1,Z17,Clear,Low,0,1.05,2.0,7.44,1.0,4.0,5.69,0,0.721,7.086,0,0.32,0.05,0.327,1.026
48412,2023-08-06 13:16:15,13,6,6,8,1,Z04,Clear,High,1,13.86,85.2,35.52,1.0,5.5,26.34,0,0.75,2.563,0,0.865,0.05,0.325,3.592
2521,2023-08-06 13:19:39,13,6,6,8,1,Z20,Cloudy,High,0,5.41,33.4,39.6,1.0,8.1,30.17,0,0.951,7.32,0,0.912,0.05,0.549,3.542
48003,2023-08-06 13:25:57,13,6,6,8,1,Z16,Clear,Medium,0,9.0,38.8,31.44,1.0,7.3,24.01,0,0.724,3.493,0,0.552,0.05,0.461,2.381
7839,2023-08-06 13:27:02,13,6,6,8,1,Z16,Clear,High,0,9.32,57.4,35.22,1.0,6.8,25.93,0,0.89,3.779,0,0.898,0.05,0.567,3.394
44805,2023-08-06 13:28:40,13,6,6,8,1,Z11,Clear,Low,0,3.14,8.2,21.37,1.1,9.7,15.65,0,1.07,6.806,0,0.401,0.05,0.947,1.726
3570,2023-08-06 13:35:46,13,6,6,8,1,Z18,Clear,Medium,0,9.55,46.6,45.2,1.21,9.7,36.02,0,1.011,4.733,0,0.618,0.05,0.917,3.754
3787,2023-08-06 14:01:17,14,6,6,8,1,Z10,Cloudy,Low,0,14.55,52.2,10.28,1.0,5.8,7.97,0,0.652,0.707,0,0.304,0.05,0.437,0.896
21021,2023-08-06 14:15:53,14,6,6,8,1,Z04,Clear,High,0,16.2,96.8,39.06,1.0,4.5,29.36,0,0.459,2.411,0,0.798,0.05,0.199,2.995
21769,2023-08-06 14:24:48,14,6,6,8,1,Z17,Cloudy,Medium,0,0.5,3.7,3.0,1.0,5.3,2.17,0,0.643,6.0,0,0.533,0.05,0.291,0.263
25647,2023-08-06 14:26:29,14,6,6,8,1,Z11,Rainy,High,0,2.69,14.9,18.43,1.0,6.9,13.65,0,0.825,6.851,0,0.883,0.13,0.73,1.632
16530,2023-08-06 14:27:01,14,6,6,8,1,Z04,Clear,Low,0,12.67,42.5,30.72,1.0,3.3,23.11,0,0.306,2.425,0,0.224,0.05,0.133,2.143
26992,2023-08-06 14:29:17,14,6,6,8,1,Z18,Clear,High,0,3.3,15.9,12.64,1.0,7.7,10.02,0,0.776,3.83,0,0.871,0.05,0.704,1.01
7201,2023-08-06 14:50:22,14,6,6,8,1,Z17,Clear,Low,0,1.34,4.9,7.64,1.0,2.1,5.64,0,0.422,5.701,0,0.251,0.05,0.191,1.133
11133,2023-08-06 14:53:19,14,6,6,8,1,Z05,Clear,Medium,0,4.19,23.0,10.29,1.0,6.8,7.87,0,0.441,2.456,0,0.486,0.05,0.225,0.51
43609,2023-08-06 14:54:28,14,6,6,8,1,Z16,Rainy,Low,0,11.14,40.5,42.4,1.0,8.7,30.58,0,0.944,3.806,0,0.372,0.13,0.601,3.318
5484,2023-08-06 15:00:17,15,6,6,8,1,Z05,Fog,Medium,1,8.32,37.5,22.36,1.0,6.4,16.86,0,0.618,2.688,0,0.527,0.05,0.315,1.628
49336,2023-08-06 15:15:25,15,6,6,8,1,Z15,Clear,Low,0,12.23,42.9,42.75,1.0,4.1,32.79,1,0.275,3.496,0,0.217,0.05,0.141,2.199
26279,2023-08-06 15:38:50,15,6,6,8,1,Z09,Rainy,Low,0,9.33,31.0,10.44,1.0,5.3,7.72,0,0.711,1.119,0,0.318,0.13,0.537,1.036
32934,2023-08-06 15:47:11,15,6,6,8,1,Z13,Fog,Medium,0,4.17,22.3,30.58,1.0,6.2,22.53,0,0.388,7.333,0,0.474,0.05,0.163,1.41
335,2023-08-06 16:07:22,16,6,6,8,1,Z09,Clear,Medium,0,9.44,43.9,13.6,1.0,7.6,10.21,0,0.868,1.441,0,0.585,0.05,0.656,1.166
17966,2023-08-06 16:12:09,16,6,6,8,1,Z10,Clear,Low,0,10.26,35.4,7.72,1.0,5.1,5.9,0,0.68,0.752,0,0.311,0.05,0.456,0.787
4430,2023-08-06 16:28:19,16,6,6,8,1,Z19,Rainy,Medium,0,8.73,37.6,17.64,1.0,10.0,13.37,0,0.955,2.021,0,0.605,0.13,0.586,1.277
29536,2023-08-06 16:37:16,16,6,6,8,1,Z03,Cloudy,Medium,0,8.38,36.6,24.45,1.17,6.9,17.63,0,1.044,2.918,0,0.626,0.05,0.96,2.667
49012,2023-08-06 16:41:31,16,6,6,8,1,Z12,Clear,Low,0,6.64,27.1,21.43,1.0,6.0,15.62,0,0.381,3.227,0,0.242,0.05,0.207,0.992
28639,2023-08-06 17:15:55,17,6,6,8,1,Z14,Clear,Low,0,6.77,22.2,67.07,1.85,11.6,52.53,0,1.776,9.907,1,0.564,0.17,1.515,8.043
39735,2023-08-06 17:26:28,17,6,6,8,1,Z13,Clear,Medium,0,10.03,45.0,78.16,1.0,9.0,57.89,0,0.943,7.793,1,0.602,0.05,0.397,6.066
15344,2023-08-06 17:49:03,17,6,6,8,1,Z02,Snow,High,0,1.88,12.7,35.82,2.39,9.5,26.59,0,2.145,19.053,1,1.187,0.18,1.626,6.004
49261,2023-08-06 18:11:12,18,6,6,8,1,Z15,Clear,Medium,0,10.13,45.1,44.26,1.26,10.3,32.8,0,1.157,4.369,1,0.652,0.17,0.591,3.684
31475,2023-08-06 18:39:34,18,6,6,8,1,Z17,Snow,Medium,0,1.41,9.3,13.6,1.55,10.2,10.77,0,1.546,9.645,1,0.741,0.25,0.7,1.632
37654,2023-08-06 18:54:36,18,6,6,8,1,Z04,Cloudy,Medium,0,9.35,43.2,30.11,1.27,10.7,22.43,0,1.087,3.22,1,0.635,0.17,0.472,2.279
4771,2023-08-06 18:58:52,18,6,6,8,1,Z08,Cloudy,High,0,3.2,19.2,18.39,1.06,10.9,14.5,0,1.011,5.747,1,0.926,0.17,0.459,1.345
39733,2023-08-06 19:06:48,19,6,6,8,1,Z09,Cloudy,Low,0,8.84,32.6,18.86,1.73,5.0,14.35,0,2.033,2.133,1,0.623,0.1,1.536,5.835
15265,2023-08-06 19:11:13,19,6,6,8,1,Z20,Rainy,Medium,0,0.5,2.0,6.62,1.51,10.4,4.86,1,1.841,13.24,1,0.809,0.3,1.064,0.86
43454,2023-08-06 19:14:33,19,6,6,8,1,Z17,Snow,Low,0,4.77,15.4,38.56,1.23,6.0,30.53,0,1.298,8.084,1,0.453,0.13,0.588,6.605
13869,2023-08-06 19:16:59,19,6,6,8,1,Z08,Fog,Medium,1,7.34,35.2,67.69,2.12,8.5,51.53,0,1.732,9.222,1,0.784,0.05,0.787,10.5
43423,2023-08-06 19:18:19,19,6,6,8,1,Z13,Clear,Medium,0,3.09,10.8,29.51,1.25,8.1,22.9,0,1.16,9.55,1,0.652,0.05,0.488,3.28
4498,2023-08-06 19:31:32,19,6,6,8,1,Z07,Cloudy,Medium,0,6.02,29.7,20.12,1.05,8.1,15.2,0,1.37,3.342,1,0.701,0.05,0.663,2.571
15569,2023-08-06 19:56:31,19,6,6,8,1,Z08,Rainy,Medium,0,6.62,30.4,66.93,2.34,9.4,51.35,0,1.519,10.11,1,0.735,0.13,0.69,8.298
46777,2023-08-06 20:00:19,20,6,6,8,1,Z16,Clear,Low,0,9.46,35.1,35.86,1.01,4.9,26.63,0,1.286,3.791,1,0.451,0.05,0.819,6.989
41447,2023-08-06 20:03:37,20,6,6,8,1,Z10,Clear,Medium,0,10.8,48.6,19.23,2.48,14.7,13.93,0,1.724,1.781,1,0.782,0.17,1.156,1.634
12596,2023-08-06 20:08:50,20,6,6,8,1,Z16,Cloudy,Medium,0,8.92,40.3,59.97,1.87,8.3,46.13,0,1.504,6.723,1,0.732,0.05,0.958,8.359
9234,2023-08-06 20:21:46,20,6,6,8,1,Z18,Fog,High,0,7.66,49.4,67.08,2.22,13.4,50.27,1,2.168,8.757,1,1.193,0.22,1.966,8.133
9793,2023-08-06 20:24:54,20,6,6,8,1,Z17,Rainy,Low,0,0.72,8.9,3.46,1.04,6.3,2.75,0,1.21,4.806,1,0.433,0.13,0.548,0.528
25911,2023-08-06 20:42:22,20,6,6,8,1,Z19,Clear,Low,0,6.99,22.2,19.32,1.16,10.0,14.38,0,1.357,2.764,1,0.467,0.05,0.833,1.951
1984,2023-08-06 20:51:50,20,6,6,8,1,Z09,Clear,High,0,5.38,29.7,14.25,2.25,5.7,10.97,0,1.595,2.649,1,1.06,0.05,1.205,3.07
24414,2023-08-06 20:56:23,20,6,6,8,1,Z18,Cloudy,High,0,3.31,19.7,27.07,2.07,11.6,19.74,0,2.46,8.178,1,1.26,0.22,2.231,4.186
45066,2023-08-06 21:15:26,21,6,6,8,1,Z20,Clear,High,0,2.8,14.4,19.26,1.0,8.9,14.19,0,0.352,6.879,0,0.774,0.05,0.203,0.561
22232,2023-08-06 21:29:33,21,6,6,8,1,Z20,Clear,Low,0,0.5,2.0,4.51,1.0,1.0,3.48,0,0.186,9.02,0,0.197,0.05,0.107,0.647
14423,2023-08-06 21:40:04,21,6,6,8,1,Z19,Clear,Low,0,8.11,28.7,17.13,1.0,7.5,12.77,0,0.863,2.112,0,0.353,0.05,0.53,1.469
27856,2023-08-06 21:44:49,21,6,6,8,1,Z13,Cloudy,Medium,1,1.84,7.8,13.3,1.0,5.2,10.08,1,0.473,7.228,0,0.494,0.05,0.199,0.917
15337,2023-08-06 22:16:24,22,6,6,8,1,Z18,Rainy,Low,0,8.24,28.7,54.64,1.65,9.3,39.61,0,2.082,6.631,0,0.634,0.18,1.888,8.868
32187,2023-08-06 22:42:31,22,6,6,8,1,Z09,Clear,Medium,0,9.97,46.8,15.76,1.24,7.7,11.7,0,1.24,1.581,0,0.671,0.05,0.937,1.884
24443,2023-08-06 22:53:24,22,6,6,8,1,Z08,Rainy,Medium,0,7.54,33.2,33.54,1.0,6.7,26.04,0,0.791,4.448,0,0.567,0.13,0.359,3.074
12839,2023-08-06 23:10:02,23,6,6,8,1,Z15,Clear,Medium,0,12.3,57.8,42.95,1.0,4.5,31.6,0,0.751,3.492,0,0.558,0.05,0.384,5.274
2308,2023-08-06 23:15:25,23,6,6,8,1,Z16,Cloudy,Medium,0,10.09,48.0,44.43,1.14,8.0,34.0,0,1.006,4.403,0,0.617,0.05,0.641,4.276
20696,2023-08-06 23:30:32,23,6,6,8,1,Z13,Cloudy,Medium,0,5.77,29.3,45.13,1.0,3.4,33.81,1,0.57,7.821,0,0.516,0.05,0.24,5.668
37924,2023-08-06 23:32:20,23,6,6,8,1,Z04,Clear,Medium,1,11.16,50.6,25.84,1.0,11.3,19.87,1,0.951,2.315,0,0.604,0.17,0.413,1.672
13764,2023-08-06 23:42:22,23,6,6,8,1,Z12,Rainy,Medium,0,5.51,19.9,23.39,1.18,11.4,17.37,0,1.049,4.245,0,0.627,0.25,0.571,1.598
26944,2023-08-06 23:42:24,23,6,6,8,1,Z11,Rainy,Medium,0,4.67,19.6,65.18,2.08,11.7,51.59,0,1.729,13.957,0,0.784,0.25,1.53,7.624
36594,2023-08-06 23:59:16,23,6,6,8,1,Z19,Clear,Low,0,6.08,18.9,14.81,1.0,5.0,11.56,0,0.973,2.436,0,0.378,0.05,0.597,2.25
696,2023-08-07 00:01:06,0,7,0,8,0,Z01,Clear,Medium,0,10.16,42.3,34.16,1.0,6.8,25.82,0,0.1,3.362,0,0.408,0.05,0.062,0.38
3357,2023-08-07 00:13:43,0,7,0,8,0,Z06,Clear,Low,0,8.75,30.1,10.6,1.0,1.0,8.4,0,0.116,1.211,0,0.181,0.05,0.047,0.974
19456,2023-08-07 00:13:46,0,7,0,8,0,Z06,Clear,High,0,7.02,44.6,9.7,1.0,5.7,7.51,0,0.1,1.382,0,0.715,0.05,0.04,0.132
11714,2023-08-07 00:28:36,0,7,0,8,0,Z05,Clear,Low,0,8.89,32.0,25.21,1.0,1.3,19.73,0,0.139,2.836,0,0.186,0.05,0.071,2.11
43980,2023-08-07 00:33:58,0,7,0,8,0,Z07,Clear,Medium,0,4.74,23.9,13.97,1.0,8.8,10.22,0,0.166,2.947,0,0.423,0.05,0.08,0.193
45256,2023-08-07 01:12:20,1,7,0,8,0,Z12,Clear,High,1,8.08,47.7,28.79,1.0,4.6,23.01,0,0.299,3.563,0,0.761,0.05,0.163,1.496
28729,2023-08-07 01:31:16,1,7,0,8,0,Z03,Clear,Medium,0,8.83,43.1,23.92,1.0,1.7,18.5,0,0.398,2.709,0,0.476,0.05,0.366,4.331
42421,2023-08-07 01:32:29,1,7,0,8,0,Z08,Clear,High,0,2.91,19.4,10.26,1.0,6.5,7.57,0,0.101,3.526,0,0.716,0.05,0.046,0.118
19582,2023-08-07 01:33:29,1,7,0,8,0,Z19,Clear,Low,0,7.11,25.7,14.53,1.0,6.0,11.57,0,0.1,2.044,0,0.177,0.05,0.061,0.193
34969,2023-08-07 01:47:14,1,7,0,8,0,Z19,Snow,Medium,1,6.09,26.4,11.44,1.0,4.6,8.8,0,0.462,1.878,0,0.491,0.13,0.284,0.884
18076,2023-08-07 01:57:08,1,7,0,8,0,Z18,Clear,High,0,8.31,51.3,32.88,1.0,4.7,25.23,0,0.242,3.957,0,0.748,0.05,0.219,1.299
10021,2023-08-07 01:57:59,1,7,0,8,0,Z19,Cloudy,Medium,0,3.77,17.4,8.24,1.0,4.8,5.97,0,0.1,2.186,0,0.408,0.05,0.061,0.124
4493,2023-08-07 02:09:32,2,7,0,8,0,Z08,Cloudy,High,0,10.32,64.8,46.19,1.0,10.1,34.24,0,0.183,4.476,0,0.735,0.17,0.083,0.62
26337,2023-08-07 02:10:29,2,7,0,8,0,Z01,Clear,Medium,0,6.59,31.1,25.69,1.0,6.2,19.33,0,0.379,3.898,0,0.472,0.05,0.237,1.182
459,2023-08-07 02:19:27,2,7,0,8,0,Z17,Cloudy,Medium,0,1.56,8.3,12.17,1.0,7.6,9.04,0,0.153,7.801,0,0.42,0.05,0.069,0.182
25360,2023-08-07 02:49:34,2,7,0,8,0,Z06,Cloudy,Medium,0,6.66,33.4,7.84,1.0,7.7,6.01,1,0.301,1.177,0,0.454,0.05,0.122,0.235
13668,2023-08-07 03:01:28,3,7,0,8,0,Z10,Rainy,High,0,13.54,80.3,8.64,1.0,6.4,6.72,0,0.462,0.638,0,0.799,0.13,0.31,0.485
2361,2023-08-07 03:05:18,3,7,0,8,0,Z18,Cloudy,Medium,0,6.83,31.4,27.74,1.0,7.1,21.08,0,0.24,4.061,0,0.44,0.05,0.218,0.713
25924,2023-08-07 03:11:15,3,7,0,8,0,Z04,Clear,Medium,0,11.57,52.5,27.01,1.0,1.7,20.53,0,0.247,2.334,0,0.442,0.05,0.107,2.983
29150,2023-08-07 03:22:38,3,7,0,8,0,Z05,Rainy,Medium,0,4.41,18.2,13.8,1.0,3.8,10.63,0,0.321,3.129,0,0.459,0.13,0.163,0.898
30290,2023-08-07 03:26:04,3,7,0,8,0,Z15,Clear,Medium,0,8.64,38.0,29.12,1.0,6.3,21.49,0,0.1,3.37,0,0.408,0.05,0.051,0.341
40678,2023-08-07 03:28:40,3,7,0,8,0,Z10,Clear,Medium,0,10.35,50.0,8.96,1.0,7.4,7.16,0,0.162,0.866,0,0.422,0.05,0.109,0.157
7800,2023-08-07 03:30:19,3,7,0,8,0,Z13,Clear,Medium,0,6.66,32.3,49.63,1.0,3.4,37.67,0,0.238,7.452,0,0.44,0.05,0.1,2.637
38750,2023-08-07 03:57:40,3,7,0,8,0,Z09,Clear,Medium,0,5.86,27.3,8.03,1.0,3.6,6.23,0,0.338,1.37,0,0.463,0.05,0.255,0.585
23082,2023-08-07 04:08:14,4,7,0,8,0,Z03,Clear,Medium,0,8.91,40.0,25.5,1.0,7.5,19.09,0,0.119,2.862,0,0.412,0.05,0.109,0.303
22303,2023-08-07 04:34:02,4,7,0,8,0,Z06,Clear,Medium,0,6.49,26.6,9.35,1.0,4.6,7.39,0,0.29,1.441,0,0.452,0.05,0.117,0.466
2169,2023-08-07 04:41:40,4,7,0,8,0,Z03,Clear,Medium,0,8.9,39.8,24.12,1.0,8.7,18.87,0,0.365,2.71,0,0.469,0.05,0.336,0.792
22438,2023-08-07 05:01:33,5,7,0,8,0,Z15,Clear,Medium,0,7.98,36.0,28.17,1.0,8.2,20.82,0,0.131,3.53,0,0.415,0.05,0.067,0.333
26115,2023-08-07 05:05:36,5,7,0,8,0,Z09,Cloudy,High,0,6.5,40.9,8.19,1.0,3.8,6.45,0,0.338,1.26,0,0.77,0.05,0.255,0.574
20646,2023-08-07 05:19:22,5,7,0,8,0,Z10,Clear,Medium,0,13.48,62.6,8.72,1.0,4.7,6.57,0,0.363,0.647,0,0.468,0.05,0.243,0.507
20887,2023-08-07 05:27:27,5,7,0,8,0,Z16,Rainy,High,0,7.85,46.1,25.38,1.0,4.1,18.31,0,0.323,3.233,0,0.767,0.13,0.206,1.442
29808,2023-08-07 05:36:06,5,7,0,8,0,Z02,Clear,Medium,0,2.75,9.9,22.26,1.0,5.6,16.86,0,0.296,8.095,0,0.453,0.05,0.224,0.891
29016,2023-08-07 05:39:49,5,7,0,8,0,Z07,Fog,Low,0,7.97,30.2,25.22,1.0,2.6,18.28,0,0.181,3.164,0,0.196,0.05,0.088,1.273
9172,2023-08-07 05:50:35,5,7,0,8,0,Z15,Clear,Low,0,8.2,28.2,30.03,1.0,6.7,22.35,0,0.212,3.662,0,0.203,0.05,0.108,0.707
33817,2023-08-07 06:13:11,6,7,0,8,0,Z05,Clear,Medium,0,2.56,12.6,8.54,1.0,9.0,6.36,0,0.437,3.336,0,0.485,0.05,0.222,0.309
19164,2023-08-07 06:31:05,6,7,0,8,0,Z02,Cloudy,High,0,3.07,20.1,25.61,1.0,8.7,19.72,0,0.569,8.342,0,0.824,0.05,0.431,1.29
35194,2023-08-07 07:01:18,7,7,0,8,0,Z15,Clear,High,0,10.9,64.0,39.58,1.0,9.5,31.62,0,0.919,3.631,1,0.904,0.05,0.47,3.059
24893,2023-08-07 07:04:20,7,7,0,8,0,Z19,Clear,Medium,0,8.04,34.4,19.49,1.0,7.7,14.98,0,0.897,2.424,1,0.592,0.05,0.551,1.745
3861,2023-08-07 07:08:47,7,7,0,8,0,Z13,Clear,High,0,5.83,36.7,44.34,1.0,9.1,35.44,0,0.785,7.605,1,0.873,0.05,0.33,3.057
32565,2023-08-07 07:39:20,7,7,0,8,0,Z17,Clear,Low,1,1.13,6.9,7.62,1.14,5.6,5.84,0,1.354,6.743,1,0.466,0.05,0.613,1.412
35578,2023-08-07 07:54:58,7,7,0,8,0,Z01,Clear,Medium,0,9.85,44.8,35.92,1.0,4.0,28.3,1,1.0,3.647,1,0.615,0.05,0.625,7.075
16768,2023-08-07 07:57:24,7,7,0,8,0,Z04,Fog,Medium,0,12.95,57.2,30.31,1.0,7.3,24.19,0,0.946,2.341,1,0.603,0.05,0.41,3.135
33742,2023-08-07 08:26:50,8,7,0,8,0,Z14,Clear,Low,0,1.76,7.3,16.79,2.03,7.4,12.93,0,1.553,9.54,1,0.512,0.05,1.325,2.714
1968,2023-08-07 08:37:04,8,7,0,8,0,Z11,Clear,Medium,0,0.75,5.0,8.46,1.75,8.3,6.4,0,1.893,11.28,1,0.821,0.1,1.675,1.46
44284,2023-08-07 08:43:58,8,7,0,8,0,Z12,Snow,Medium,0,5.77,23.2,17.33,1.0,10.3,13.64,1,1.46,3.003,1,0.722,0.25,0.795,1.933
47217,2023-08-07 08:49:39,8,7,0,8,0,Z06,Clear,Medium,0,6.05,29.1,6.07,1.0,6.3,4.78,0,0.723,1.003,1,0.551,0.05,0.292,0.549
28463,2023-08-07 08:50:17,8,7,0,8,0,Z01,Clear,Low,0,9.22,32.1,39.65,1.26,7.0,30.47,0,1.285,4.3,1,0.45,0.05,0.803,5.593
23415,2023-08-07 09:23:06,9,7,0,8,0,Z03,Clear,Medium,0,6.66,28.8,28.13,1.54,10.9,20.63,1,1.527,4.224,1,0.737,0.17,1.404,2.89
15774,2023-08-07 09:35:30,9,7,0,8,0,Z03,Rainy,High,0,8.22,48.3,46.49,2.09,11.8,34.26,0,2.094,5.656,1,1.176,0.3,1.926,6.08
16156,2023-08-07 09:45:47,9,7,0,8,0,Z14,Rainy,Low,0,3.02,10.7,36.7,2.29,12.5,28.71,0,2.087,12.152,1,0.635,0.3,1.781,4.793
382,2023-08-07 09:49:01,9,7,0,8,0,Z14,Snow,Medium,0,5.54,23.0,47.72,1.62,13.7,35.6,1,2.528,8.614,1,0.968,0.3,2.157,6.569
4156,2023-08-07 10:26:20,10,7,0,8,0,Z07,Cloudy,High,0,3.78,23.1,8.9,1.0,3.6,6.52,0,0.372,2.354,0,0.778,0.05,0.18,0.674
7850,2023-08-07 10:27:19,10,7,0,8,0,Z14,Rainy,Medium,0,4.42,18.1,31.78,1.3,5.2,25.19,0,1.016,7.19,0,0.619,0.13,0.867,4.922
25594,2023-08-07 10:27:55,10,7,0,8,0,Z17,Clear,Medium,0,4.2,21.0,27.65,1.0,5.5,20.91,0,0.276,6.583,0,0.448,0.05,0.125,1.049
44044,2023-08-07 10:33:31,10,7,0,8,0,Z01,Fog,Low,0,12.48,41.4,45.38,1.0,7.0,33.12,0,0.651,3.636,0,0.304,0.05,0.407,3.08
6110,2023-08-07 10:37:08,10,7,0,8,0,Z12,Fog,High,0,6.36,42.1,21.05,1.0,4.8,16.84,0,0.357,3.31,0,0.775,0.05,0.194,1.252
25289,2023-08-07 10:57:44,10,7,0,8,0,Z03,Clear,Medium,1,8.13,38.4,23.82,1.0,9.8,17.21,0,0.913,2.93,0,0.595,0.05,0.84,1.603
28116,2023-08-07 11:13:22,11,7,0,8,0,Z01,Clear,Medium,0,7.39,33.1,27.75,1.0,9.8,20.94,0,0.689,3.755,0,0.544,0.05,0.43,1.472
14957,2023-08-07 11:17:36,11,7,0,8,0,Z01,Clear,Low,0,8.29,25.3,31.28,1.0,2.7,24.42,0,0.536,3.773,0,0.278,0.05,0.335,4.848
22815,2023-08-07 11:48:40,11,7,0,8,0,Z18,Clear,Low,0,8.3,31.2,37.03,1.11,6.5,27.64,0,1.194,4.461,0,0.429,0.05,1.083,5.077
25294,2023-08-07 11:50:23,11,7,0,8,0,Z18,Clear,Medium,1,8.0,37.3,79.28,2.47,12.1,57.57,0,1.572,9.91,0,0.747,0.17,1.425,7.479
29820,2023-08-07 11:51:08,11,7,0,8,0,Z13,Snow,High,0,4.36,23.5,31.2,1.0,5.0,24.89,0,0.662,7.156,0,0.845,0.13,0.278,3.295
43394,2023-08-07 12:09:18,12,7,0,8,0,Z13,Rainy,Medium,0,4.84,22.5,35.94,1.0,9.8,28.08,0,0.78,7.426,0,0.565,0.13,0.328,2.235
23158,2023-08-07 12:10:26,12,7,0,8,0,Z17,Snow,Medium,0,0.5,2.0,3.0,1.0,12.4,2.32,1,0.976,6.0,0,0.61,0.25,0.442,0.183
27649,2023-08-07 12:41:32,12,7,0,8,0,Z05,Clear,High,0,3.82,21.0,13.21,1.0,4.7,9.93,0,0.404,3.458,0,0.786,0.05,0.206,0.854
4211,2023-08-07 12:56:08,12,7,0,8,0,Z03,Clear,High,0,10.63,63.2,30.81,1.08,10.8,24.57,1,1.192,2.898,0,0.967,0.17,1.096,2.712
